id,task_name,status,arm_type,station_type,duration_s,operator,overall_quality,annotation_quality,audit_result,data_purpose,created_at,updated_at,nfs_path
01a0470c-8d00-73af-b872-0a807bea1231,industrial packing,completed,yam,yam_0_61,28.0,huangrongbo,good,,,prod,2026-08-28 07:21:15.092395+00:00,2026-08-28 11:06:10.372573+00:00,/nfs/data/sz_44/20260828/episode_20260828_062640_000_215fc75f.npy.mp4
01a04719-cf88-735f-a718-9c960ad4aa37,industrial packing,completed,yam,yam_0_61,26.1,huangrongbo,good,,,prod,2026-08-28 07:21:28.394722+00:00,2026-08-28 11:05:52.770519+00:00,/nfs/data/sz_44/20260828/episode_20260828_064109_000_9d520940.npy.mp4
01a0471b-bbb8-73fc-88f2-0b4a7218984d,industrial packing,completed,yam,yam_0_61,30.7,huangrongbo,good,,,prod,2026-08-28 07:21:54.466785+00:00,2026-08-28 11:07:39.094357+00:00,/nfs/data/sz_44/20260828/episode_20260828_064315_000_a55d39ed.npy.mp4
01a046f9-66a8-7416-9435-bfd860593f18,industrial packing,completed,yam,yam_0_61,26.8,huangrongbo,good,,,prod,2026-08-28 07:23:21.034563+00:00,2026-08-28 11:06:58.152515+00:00,/nfs/data/sz_44/20260828/episode_20260828_060545_000_976ff090.npy.mp4
01a04707-1690-7e8a-94c3-b233d61f9349,industrial packing,completed,yam,yam_0_61,27.3,huangrongbo,good,,,prod,2026-08-28 07:23:34.346225+00:00,2026-08-28 11:06:38.848953+00:00,/nfs/data/sz_44/20260828/episode_20260828_062042_000_63b1da07.npy.mp4
01a04709-ba58-78bb-ac88-0209342d7ad8,industrial packing,completed,yam,yam_0_61,26.8,huangrongbo,good,,,prod,2026-08-28 07:23:39.700894+00:00,2026-08-28 11:06:21.090304+00:00,/nfs/data/sz_44/20260828/episode_20260828_062335_000_ab976fee.npy.mp4
01a04706-91c0-73fa-85e4-816e351415bd,industrial packing,completed,yam,yam_0_61,28.9,huangrongbo,good,,,prod,2026-08-28 07:23:52.005422+00:00,2026-08-28 11:06:43.773481+00:00,/nfs/data/sz_44/20260828/episode_20260828_062008_000_07de45a1.npy.mp4
01a04746-bf70-728d-aa05-725a3796e9dd,industrial packing,completed,yam,yam_0_61,27.9,huangrongbo,good,,,prod,2026-08-28 07:37:39.046042+00:00,2026-08-28 11:07:22.900897+00:00,/nfs/data/sz_44/20260828/episode_20260828_073014_000_9b44208f.npy.mp4
01a04743-21a8-7352-a902-1f3b46337afc,industrial packing,completed,yam,yam_0_61,24.2,huangrongbo,good,,,prod,2026-08-28 07:37:44.483779+00:00,2026-08-28 11:07:24.248493+00:00,/nfs/data/sz_44/20260828/episode_20260828_072617_000_1e679d53.npy.mp4
01a04741-6070-7f13-9773-097b4b4e5a29,industrial packing,completed,yam,yam_0_61,23.7,huangrongbo,good,,,prod,2026-08-28 07:37:51.126918+00:00,2026-08-28 11:07:25.981942+00:00,/nfs/data/sz_44/20260828/episode_20260828_072422_000_a849f185.npy.mp4
01a0474b-dff0-7c5a-b8cf-426e005e9c29,industrial packing,completed,yam,yam_0_61,25.0,huangrongbo,good,,,prod,2026-08-28 07:38:15.448032+00:00,2026-08-28 11:07:19.753565+00:00,/nfs/data/sz_44/20260828/episode_20260828_073550_000_814c0368.npy.mp4
01a04734-5498-726d-956e-57526f7cfa4f,industrial packing,completed,yam,yam_0_61,29.3,huangrongbo,good,,,prod,2026-08-28 07:38:39.133767+00:00,2026-08-28 11:07:30.963985+00:00,/nfs/data/sz_44/20260828/episode_20260828_071007_000_1b3e4333.npy.mp4
01a04739-daa8-7e11-ba01-e3aee33854e0,industrial packing,completed,yam,yam_0_61,28.7,huangrongbo,good,,,prod,2026-08-28 07:38:59.323836+00:00,2026-08-28 11:07:28.926275+00:00,/nfs/data/sz_44/20260828/episode_20260828_071609_000_c637aeb4.npy.mp4
01a04741-d1b8-7b44-af93-2fd837940ce0,industrial packing,completed,yam,yam_0_61,23.8,huangrongbo,good,,,prod,2026-08-28 07:39:05.200898+00:00,2026-08-28 11:07:25.409348+00:00,/nfs/data/sz_44/20260828/episode_20260828_072451_000_70c968b2.npy.mp4
01a04748-26d0-7b1a-9b44-a3b063853f95,industrial packing,completed,yam,yam_0_61,23.5,huangrongbo,good,,,prod,2026-08-28 07:39:22.241885+00:00,2026-08-28 11:07:21.563435+00:00,/nfs/data/sz_44/20260828/episode_20260828_073146_000_618fd782.npy.mp4
01a0473d-ca78-7e03-ad44-e6b6fdfd7ce7,industrial packing,completed,yam,yam_0_61,26.0,huangrongbo,good,,,prod,2026-08-28 07:39:43.387491+00:00,2026-08-28 11:07:26.127106+00:00,/nfs/data/sz_44/20260828/episode_20260828_072027_000_f4087761.npy.mp4
01a0473a-dc78-74dd-b57f-f2ded37e86fb,industrial packing,completed,yam,yam_0_61,24.9,huangrongbo,good,,,prod,2026-08-28 07:40:18.553542+00:00,2026-08-28 11:07:28.284186+00:00,/nfs/data/sz_44/20260828/episode_20260828_071715_000_adc73d65.npy.mp4
01a0474b-66d8-70b5-be2c-53a14b0a2a16,industrial packing,completed,yam,yam_0_61,27.0,huangrongbo,good,,,prod,2026-08-28 07:40:51.093494+00:00,2026-08-28 11:07:19.776004+00:00,/nfs/data/sz_44/20260828/episode_20260828_073519_000_5bf11b1a.npy.mp4
01a04731-ef50-73b2-910a-02b4049cee70,industrial packing,completed,yam,yam_0_61,26.4,huangrongbo,good,,,prod,2026-08-28 07:40:57.128072+00:00,2026-08-28 11:07:31.619886+00:00,/nfs/data/sz_44/20260828/episode_20260828_070730_000_9d040b84.npy.mp4
01a04737-61d8-75ee-963b-05a9a6da5f05,industrial packing,completed,yam,yam_0_61,29.5,huangrongbo,good,,,prod,2026-08-28 07:41:09.263225+00:00,2026-08-28 11:07:29.659924+00:00,/nfs/data/sz_44/20260828/episode_20260828_071327_000_7444ac9b.npy.mp4
01a0474a-7c78-7da0-bc1c-33f05ffe2cb6,industrial packing,completed,yam,yam_0_61,23.7,huangrongbo,good,,,prod,2026-08-28 07:42:10.498763+00:00,2026-08-28 11:07:20.121886+00:00,/nfs/data/sz_44/20260828/episode_20260828_073419_000_b64d7d11.npy.mp4
01a04736-7390-7db6-8cf6-f122b99b6517,industrial packing,completed,yam,yam_0_61,25.8,huangrongbo,good,,,prod,2026-08-28 07:42:16.783563+00:00,2026-08-28 11:07:30.230624+00:00,/nfs/data/sz_44/20260828/episode_20260828_071226_000_92f93579.npy.mp4
01a04742-3f18-7b28-a3ad-32a1dcb9d910,industrial packing,completed,yam,yam_0_61,23.5,huangrongbo,good,,,prod,2026-08-28 07:42:23.065390+00:00,2026-08-28 11:07:25.285520+00:00,/nfs/data/sz_44/20260828/episode_20260828_072519_000_fe257bfe.npy.mp4
01a04735-f2a8-7b43-a936-a8024885dbb4,industrial packing,completed,yam,yam_0_61,28.0,huangrongbo,good,,,prod,2026-08-28 07:42:30.342952+00:00,2026-08-28 11:07:30.236807+00:00,/nfs/data/sz_44/20260828/episode_20260828_071153_000_e287d7c1.npy.mp4
01a0473b-51a8-77b1-9891-e7d1ea46d1b9,industrial packing,completed,yam,yam_0_61,25.9,huangrongbo,good,,,prod,2026-08-28 07:42:36.614967+00:00,2026-08-28 11:07:27.487131+00:00,/nfs/data/sz_44/20260828/episode_20260828_071745_000_f3f55481.npy.mp4
01a04749-8e30-71a8-aa8d-c685d70dcc1e,industrial packing,completed,yam,yam_0_61,27.1,huangrongbo,good,,,prod,2026-08-28 07:42:51.438565+00:00,2026-08-28 11:07:20.922446+00:00,/nfs/data/sz_44/20260828/episode_20260828_073318_000_b9c09a84.npy.mp4
