id,task_name,status,arm_type,station_type,duration_s,operator,overall_quality,annotation_quality,audit_result,data_purpose,created_at,updated_at,nfs_path
01a0682c-8418-7bda-a45b-c64f11456e08,industrial packing,completed,yam,yam_0_61,31.5,yinli,,,,prod,2026-09-03 16:50:41.494075+00:00,2026-09-03 16:50:41.572692+00:00,/nfs/data/sz_34/20260903/episode_20260903_164903_000_cfe54f18.npy.mp4
01a0682b-ebc0-7a0d-843e-60c0e3162eca,industrial packing,completed,yam,yam_0_61,33.8,yinli,,,,prod,2026-09-03 16:50:07.244773+00:00,2026-09-03 16:50:07.324269+00:00,/nfs/data/sz_34/20260903/episode_20260903_164824_000_9cc7ea6c.npy.mp4
01a06824-6dc8-7ae2-955d-bd8fb3195507,industrial packing,completed,yam,yam_0_61,36.7,yinli,,,,prod,2026-09-03 16:41:57.713086+00:00,2026-09-03 16:49:56.056554+00:00,/nfs/data/sz_34/20260903/episode_20260903_164013_000_57b817a4.npy.mp4
01a06823-d570-7e8b-9fa8-5c1817f12d95,industrial packing,completed,yam,yam_0_61,34.3,yinli,,,,prod,2026-09-03 16:41:18.296043+00:00,2026-09-03 16:48:36.922656+00:00,/nfs/data/sz_34/20260903/episode_20260903_163934_000_cbd125da.npy.mp4
01a06829-8a60-76e3-a2be-4fb98310aaa1,industrial packing,completed,yam,yam_0_61,33.9,yinli,,,,prod,2026-09-03 16:47:27.906729+00:00,2026-09-03 16:47:27.985351+00:00,/nfs/data/sz_34/20260903/episode_20260903_164548_000_248a9535.npy.mp4
01a06823-2d78-71f9-bab9-893acf34b5b3,industrial packing,completed,yam,yam_0_61,37.1,yinli,,,,prod,2026-09-03 16:40:39.020258+00:00,2026-09-03 16:47:11.554223+00:00,/nfs/data/sz_34/20260903/episode_20260903_163851_000_a319c126.npy.mp4
01a06828-e650-7dae-9dad-1c1da30f1542,industrial packing,completed,yam,yam_0_61,36.4,yinli,,,,prod,2026-09-03 16:46:53.668666+00:00,2026-09-03 16:46:53.742712+00:00,/nfs/data/sz_34/20260903/episode_20260903_164506_000_a0163be6.npy.mp4
01a06828-3e58-75cd-b28d-39bc22c39c45,industrial packing,completed,yam,yam_0_61,35.7,yinli,,,,prod,2026-09-03 16:46:09.377792+00:00,2026-09-03 16:46:09.452500+00:00,/nfs/data/sz_34/20260903/episode_20260903_164423_000_be284edc.npy.mp4
01a06822-8d50-7823-8aa5-1dbea725871d,industrial packing,completed,yam,yam_0_61,35.9,yinli,,,,prod,2026-09-03 16:39:53.678912+00:00,2026-09-03 16:45:27.924980+00:00,/nfs/data/sz_34/20260903/episode_20260903_163810_000_d5e7b816.npy.mp4
01a06827-82d8-7fa5-9cec-f1031e35d285,industrial packing,completed,yam,yam_0_61,37.0,yinli,,,,prod,2026-09-03 16:45:20.123828+00:00,2026-09-03 16:45:20.199008+00:00,/nfs/data/sz_34/20260903/episode_20260903_164335_000_192a389a.npy.mp4
01a06826-d6f8-7c00-9f49-393f1d8a71db,industrial packing,completed,yam,yam_0_61,38.3,yinli,,,,prod,2026-09-03 16:44:39.861268+00:00,2026-09-03 16:44:39.947739+00:00,/nfs/data/sz_34/20260903/episode_20260903_164251_000_6bb74651.npy.mp4
01a06821-d5b8-7940-a609-a8ce3651a963,industrial packing,completed,yam,yam_0_61,35.4,yinli,,,,prod,2026-09-03 16:39:09.393919+00:00,2026-09-03 16:44:08.110562+00:00,/nfs/data/sz_34/20260903/episode_20260903_163723_000_e1d829cf.npy.mp4
01a06821-3590-7fba-83be-0c5347d70611,industrial packing,completed,yam,yam_0_61,36.1,yinli,,,,prod,2026-09-03 16:38:25.125613+00:00,2026-09-03 16:42:44.069222+00:00,/nfs/data/sz_34/20260903/episode_20260903_163642_000_4e1c8c42.npy.mp4
01a06820-8d98-7d6d-a965-ce94c40ffc6c,industrial packing,completed,yam,yam_0_61,37.5,yinli,,,,prod,2026-09-03 16:37:45.862237+00:00,2026-09-03 16:41:20.906200+00:00,/nfs/data/sz_34/20260903/episode_20260903_163559_000_b0af4ec7.npy.mp4
01a0681f-e5a0-7b2a-a343-54d7666e2b8f,industrial packing,completed,yam,yam_0_61,34.9,yinli,,,,prod,2026-09-03 16:37:01.579975+00:00,2026-09-03 16:39:59.237192+00:00,/nfs/data/sz_34/20260903/episode_20260903_163516_000_01cf704a.npy.mp4
01a0681f-68a0-7806-8b26-06a5b771c600,industrial packing,completed,yam,yam_0_61,27.4,yinli,,,,prod,2026-09-03 16:36:17.314387+00:00,2026-09-03 16:38:46.299954+00:00,/nfs/data/sz_34/20260903/episode_20260903_163444_000_663d0748.npy.mp4
01a0681e-dfe8-7284-9949-8d81d589e30a,industrial packing,completed,yam,yam_0_61,30.8,yinli,,,,prod,2026-09-03 16:35:49.058765+00:00,2026-09-03 16:37:32.899126+00:00,/nfs/data/sz_34/20260903/episode_20260903_163409_000_b79dfb17.npy.mp4
01a06815-b828-7925-a247-b9bef71017c5,industrial packing,completed,yam,yam_0_61,29.1,yinli,,,,prod,2026-09-03 16:25:44.425649+00:00,2026-09-03 16:28:56.443688+00:00,/nfs/data/sz_34/20260903/episode_20260903_162409_000_e82b9787.npy.mp4
01a06815-2f70-7571-9bf3-cbf6206ffb06,industrial packing,completed,yam,yam_0_61,21.9,yinli,,,,prod,2026-09-03 16:25:01.115298+00:00,2026-09-03 16:27:29.863286+00:00,/nfs/data/sz_34/20260903/episode_20260903_162334_000_37b10d9e.npy.mp4
01a06811-4388-7a7c-9635-fd2468441919,industrial packing,completed,yam,yam_0_61,28.9,yinli,,,,prod,2026-09-03 16:20:53.748000+00:00,2026-09-03 16:26:02.483112+00:00,/nfs/data/sz_34/20260903/episode_20260903_161917_000_b51ccdf6.npy.mp4
01a06810-5928-7004-9f0c-45d6d34dd0ba,industrial packing,completed,yam,yam_0_61,22.6,yinli,,,,prod,2026-09-03 16:19:44.478358+00:00,2026-09-03 16:24:42.201939+00:00,/nfs/data/sz_34/20260903/episode_20260903_161817_000_f9c8ff72.npy.mp4
01a0680f-e3f8-72b0-af55-1065654df711,industrial packing,completed,yam,yam_0_61,25.1,yinli,,,,prod,2026-09-03 16:19:22.238300+00:00,2026-09-03 16:23:32.246402+00:00,/nfs/data/sz_34/20260903/episode_20260903_161747_000_e20a3f0f.npy.mp4
01a06473-92f8-7a6b-aa09-360a0ffed43e,industrial packing,completed,yam,yam_0_61,23.5,yinli,good,,,prod,2026-09-02 23:29:42.924870+00:00,2026-09-03 16:22:46.185760+00:00,/nfs/data/sz_44/20260902/episode_20260902_232811_000_c18b819a.npy.mp4
01a0680f-72b0-712f-9640-bbba2741bab1,industrial packing,completed,yam,yam_0_61,23.8,yinli,,,,prod,2026-09-03 16:18:48.954117+00:00,2026-09-03 16:22:31.724933+00:00,/nfs/data/sz_34/20260903/episode_20260903_161718_000_72a1bbaf.npy.mp4
01a0680e-ede0-7a14-9ebc-bba010bbbc62,industrial packing,completed,yam,yam_0_61,25.5,yinli,,,,prod,2026-09-03 16:18:15.670999+00:00,2026-09-03 16:21:38.704391+00:00,/nfs/data/sz_34/20260903/episode_20260903_161644_000_45972c37.npy.mp4
01a0680e-2a90-7950-b6f1-ea882caaed25,industrial packing,completed,yam,yam_0_61,25.5,yinli,,,,prod,2026-09-03 16:17:27.428613+00:00,2026-09-03 16:20:44.493922+00:00,/nfs/data/sz_34/20260903/episode_20260903_161554_000_915394a5.npy.mp4
01a0680d-c118-7094-b9a9-3dec3b68a745,industrial packing,completed,yam,yam_0_61,22.7,yinli,,,,prod,2026-09-03 16:16:59.109513+00:00,2026-09-03 16:18:42.263566+00:00,/nfs/data/sz_34/20260903/episode_20260903_161527_000_9f8bfb23.npy.mp4
01a066eb-5d40-79fe-88d3-3243b5380389,industrial packing,completed,yam,yam_0_61,26.1,huangrongbo,good,,,prod,2026-09-03 10:59:47.452352+00:00,2026-09-03 11:36:24.415729+00:00,/nfs/data/sz_34/20260903/episode_20260903_105816_000_a283f63c.npy.mp4
01a066ea-0580-7021-a600-3e99d2950a84,industrial packing,completed,yam,yam_0_61,35.7,huangrongbo,good,,,prod,2026-09-03 10:58:34.184972+00:00,2026-09-03 11:35:00.885151+00:00,/nfs/data/sz_34/20260903/episode_20260903_105648_000_1e4b6b14.npy.mp4
01a066e9-6170-7434-aac6-8221d83d048a,industrial packing,completed,yam,yam_0_61,36.3,huangrongbo,good,,,prod,2026-09-03 10:57:50.922260+00:00,2026-09-03 11:33:25.004777+00:00,/nfs/data/sz_34/20260903/episode_20260903_105606_000_956d2157.npy.mp4
01a066e8-c148-76e3-9115-4f3baa30d704,industrial packing,completed,yam,yam_0_61,36.3,huangrongbo,good,,,prod,2026-09-03 10:57:11.664273+00:00,2026-09-03 11:31:52.961217+00:00,/nfs/data/sz_34/20260903/episode_20260903_105525_000_844b55cb.npy.mp4
01a066e8-3890-71be-8722-fe198d2f3517,industrial packing,completed,yam,yam_0_61,30.8,huangrongbo,good,,,prod,2026-09-03 10:56:27.381083+00:00,2026-09-03 11:29:40.527381+00:00,/nfs/data/sz_34/20260903/episode_20260903_105450_000_88e8671a.npy.mp4
01a066e7-abf0-742c-9eea-06b0c8d5d5ee,industrial packing,completed,yam,yam_0_61,29.5,huangrongbo,good,,,prod,2026-09-03 10:55:53.088857+00:00,2026-09-03 11:28:08.887261+00:00,/nfs/data/sz_34/20260903/episode_20260903_105414_000_ad6b31e9.npy.mp4
01a066e7-03f8-755f-baa0-288001258322,industrial packing,completed,yam,yam_0_61,31.5,huangrongbo,good,,,prod,2026-09-03 10:55:09.802084+00:00,2026-09-03 11:26:41.774639+00:00,/nfs/data/sz_34/20260903/episode_20260903_105331_000_f0cb5e8a.npy.mp4
01a066e6-8310-7d61-8ce0-2aab52fc7da1,industrial packing,completed,yam,yam_0_61,28.2,huangrongbo,good,,,prod,2026-09-03 10:54:36.545333+00:00,2026-09-03 11:25:10.472392+00:00,/nfs/data/sz_34/20260903/episode_20260903_105258_000_b7a6378e.npy.mp4
01a066e5-e2e8-7498-a301-ef7b8bb86346,industrial packing,completed,yam,yam_0_61,33.7,huangrongbo,good,,,prod,2026-09-03 10:53:57.274564+00:00,2026-09-03 11:23:28.447407+00:00,/nfs/data/sz_34/20260903/episode_20260903_105217_000_3521a878.npy.mp4
01a066e5-4a90-7fa3-b484-fc727a82c9ad,industrial packing,completed,yam,yam_0_61,34.2,huangrongbo,good,,,prod,2026-09-03 10:53:19.025614+00:00,2026-09-03 11:22:08.837196+00:00,/nfs/data/sz_34/20260903/episode_20260903_105138_000_c5d4ad43.npy.mp4
01a066e4-c1d8-7d7a-8d4d-264a40a8b79c,industrial packing,completed,yam,yam_0_61,29.5,huangrongbo,good,,,prod,2026-09-03 10:52:39.740563+00:00,2026-09-03 11:20:59.016939+00:00,/nfs/data/sz_34/20260903/episode_20260903_105103_000_8df1bc90.npy.mp4
01a066e4-21b0-7ad3-9ba0-6ebeb90f428a,industrial packing,completed,yam,yam_0_61,33.7,huangrongbo,good,,,prod,2026-09-03 10:52:06.472261+00:00,2026-09-03 11:19:25.588107+00:00,/nfs/data/sz_34/20260903/episode_20260903_105022_000_37d81e96.npy.mp4
01a066e3-8d40-730f-b5f8-a867810fd57c,industrial packing,completed,yam,yam_0_61,32.5,huangrongbo,good,,,prod,2026-09-03 10:51:27.220392+00:00,2026-09-03 11:17:47.702167+00:00,/nfs/data/sz_34/20260903/episode_20260903_104944_000_c5b2e732.npy.mp4
01a066e2-ed18-74bd-ab25-8bb61a597e76,industrial packing,completed,yam,yam_0_61,34.0,huangrongbo,good,,,prod,2026-09-03 10:50:47.847864+00:00,2026-09-03 11:16:16.900349+00:00,/nfs/data/sz_34/20260903/episode_20260903_104903_000_d3f51201.npy.mp4
01a066e2-5c90-7cba-b6f1-90ce034d7bcf,industrial packing,completed,yam,yam_0_61,30.1,huangrongbo,good,,,prod,2026-09-03 10:50:04.578071+00:00,2026-09-03 11:14:41.442695+00:00,/nfs/data/sz_34/20260903/episode_20260903_104826_000_c3524d67.npy.mp4
01a066e1-4350-7139-9ca5-7459a4f9382c,industrial packing,completed,yam,yam_0_61,29.4,huangrongbo,good,,,prod,2026-09-03 10:48:50.269547+00:00,2026-09-03 11:13:24.304780+00:00,/nfs/data/sz_34/20260903/episode_20260903_104714_000_f8b522df.npy.mp4
01a066df-eb90-79a6-b096-3401f0fa59f6,industrial packing,completed,yam,yam_0_61,27.9,huangrongbo,good,,,prod,2026-09-03 10:47:21.979476+00:00,2026-09-03 11:12:09.110854+00:00,/nfs/data/sz_34/20260903/episode_20260903_104546_000_9d6e867a.npy.mp4
01a066dd-3440-7740-ab0a-eb6a03265efd,industrial packing,completed,yam,yam_0_61,28.5,huangrongbo,good,,,prod,2026-09-03 10:44:23.655193+00:00,2026-09-03 11:10:52.806055+00:00,/nfs/data/sz_34/20260903/episode_20260903_104248_000_313f968c.npy.mp4
01a066dc-3a40-77b2-954b-9fe175e96c47,industrial packing,completed,yam,yam_0_61,33.1,huangrongbo,good,,,prod,2026-09-03 10:43:25.407927+00:00,2026-09-03 11:09:55.870968+00:00,/nfs/data/sz_34/20260903/episode_20260903_104144_000_1990ef04.npy.mp4
01a066db-ada0-7fef-accb-6e81e057a267,industrial packing,completed,yam,yam_0_61,29.6,huangrongbo,good,,,prod,2026-09-03 10:42:47.056455+00:00,2026-09-03 11:07:58.904305+00:00,/nfs/data/sz_34/20260903/episode_20260903_104108_000_f24f92d5.npy.mp4
01a066da-c340-7498-98a5-da8f909a556b,industrial packing,completed,yam,yam_0_61,32.3,huangrongbo,good,,,prod,2026-09-03 10:41:47.804930+00:00,2026-09-03 11:06:10.623788+00:00,/nfs/data/sz_34/20260903/episode_20260903_104008_000_041e0be0.npy.mp4
01a066da-36a0-7d3f-b950-1c4d565a7f71,industrial packing,completed,yam,yam_0_61,29.4,huangrongbo,good,,,prod,2026-09-03 10:41:09.549681+00:00,2026-09-03 11:04:48.732658+00:00,/nfs/data/sz_34/20260903/episode_20260903_103932_000_58e2a90a.npy.mp4
01a066d9-9a60-72e7-b5e0-6ec8267a9e55,industrial packing,completed,yam,yam_0_61,35.5,huangrongbo,good,,,prod,2026-09-03 10:40:36.268834+00:00,2026-09-03 11:02:54.449471+00:00,/nfs/data/sz_34/20260903/episode_20260903_103852_000_71b56fb0.npy.mp4
01a06636-97e8-7fe6-a4a2-d1aced2953bc,industrial packing,completed,yam,yam_0_61,30.2,huangrongbo,good,,,prod,2026-09-03 07:42:27.581418+00:00,2026-09-03 11:01:40.067415+00:00,/nfs/data/sz_44/20260903/episode_20260903_074049_000_a15129ae.npy.mp4
01a06637-20a0-74b3-865c-f867c9ae0594,industrial packing,completed,yam,yam_0_61,30.1,huangrongbo,good,,,prod,2026-09-03 07:43:01.903598+00:00,2026-09-03 11:01:39.476983+00:00,/nfs/data/sz_44/20260903/episode_20260903_074124_000_116fd2f6.npy.mp4
01a06637-a570-7f63-b83d-afa351fbc101,industrial packing,completed,yam,yam_0_61,29.9,huangrongbo,good,,,prod,2026-09-03 07:43:35.206316+00:00,2026-09-03 11:01:39.418575+00:00,/nfs/data/sz_44/20260903/episode_20260903_074158_000_1a11b43b.npy.mp4
01a0663a-9b40-76b3-a7ec-5d56a96dc0d8,industrial packing,completed,yam,yam_0_61,35.2,huangrongbo,good,,,prod,2026-09-03 07:46:58.057692+00:00,2026-09-03 11:01:39.133862+00:00,/nfs/data/sz_44/20260903/episode_20260903_074512_000_b329f242.npy.mp4
01a06638-2a40-7929-b29a-5c3981924c2e,industrial packing,completed,yam,yam_0_61,30.6,huangrongbo,good,,,prod,2026-09-03 07:44:08.506568+00:00,2026-09-03 11:01:39.054745+00:00,/nfs/data/sz_44/20260903/episode_20260903_074232_000_80ec3b65.npy.mp4
01a0663b-3f50-7210-8e30-972dccbe5d9b,industrial packing,completed,yam,yam_0_61,33.1,huangrongbo,good,,,prod,2026-09-03 07:47:36.407580+00:00,2026-09-03 11:01:38.811712+00:00,/nfs/data/sz_44/20260903/episode_20260903_074554_000_1434bb51.npy.mp4
01a0663b-d3c0-70db-be61-db4255776d9e,industrial packing,completed,yam,yam_0_61,35.8,huangrongbo,good,,,prod,2026-09-03 07:48:15.719456+00:00,2026-09-03 11:01:38.738983+00:00,/nfs/data/sz_44/20260903/episode_20260903_074632_000_36aa9949.npy.mp4
01a06642-8e68-745d-8f68-1eb24f6e93b7,industrial packing,completed,yam,yam_0_61,30.7,huangrongbo,good,,,prod,2026-09-03 07:55:32.607366+00:00,2026-09-03 11:01:38.687030+00:00,/nfs/data/sz_44/20260903/episode_20260903_075353_000_993a53b6.npy.mp4
01a06643-1ef0-7b95-a18d-ee73e23cf539,industrial packing,completed,yam,yam_0_61,31.9,huangrongbo,good,,,prod,2026-09-03 07:56:11.921633+00:00,2026-09-03 11:01:38.512908+00:00,/nfs/data/sz_44/20260903/episode_20260903_075430_000_f733e93f.npy.mp4
01a06644-6ee0-7a17-bf15-de98dbe89b46,industrial packing,completed,yam,yam_0_61,35.5,huangrongbo,good,,,prod,2026-09-03 07:57:40.546808+00:00,2026-09-03 11:01:38.459138+00:00,/nfs/data/sz_44/20260903/episode_20260903_075556_000_a196a124.npy.mp4
01a06643-ab90-73d3-b3b0-6c814d3edfdd,industrial packing,completed,yam,yam_0_61,40.2,huangrongbo,good,,,prod,2026-09-03 07:56:56.219036+00:00,2026-09-03 11:01:38.381493+00:00,/nfs/data/sz_44/20260903/episode_20260903_075506_000_f9e1f275.npy.mp4
01a06645-0b20-7e77-8f65-d8b1dcbf4499,industrial packing,completed,yam,yam_0_61,36.7,huangrongbo,good,,,prod,2026-09-03 07:58:19.813719+00:00,2026-09-03 11:01:38.117800+00:00,/nfs/data/sz_44/20260903/episode_20260903_075636_000_70453d64.npy.mp4
01a06645-a760-7cd9-8dbd-14a23f0de8cc,industrial packing,completed,yam,yam_0_61,41.0,huangrongbo,good,,,prod,2026-09-03 07:59:05.123384+00:00,2026-09-03 11:01:38.008361+00:00,/nfs/data/sz_44/20260903/episode_20260903_075716_000_ca96a67c.npy.mp4
01a06646-5728-7407-b026-8bd27d03557e,industrial packing,completed,yam,yam_0_61,39.1,huangrongbo,good,,,prod,2026-09-03 07:59:49.437632+00:00,2026-09-03 11:01:37.900281+00:00,/nfs/data/sz_44/20260903/episode_20260903_075801_000_6a79f743.npy.mp4
01a06647-12a8-7a51-b932-0aeca23f8954,industrial packing,completed,yam,yam_0_61,39.6,huangrongbo,good,,,prod,2026-09-03 08:00:38.765678+00:00,2026-09-03 11:01:37.735599+00:00,/nfs/data/sz_44/20260903/episode_20260903_075849_000_092548b1.npy.mp4
01a06648-6298-74a6-bbe2-eaf4d555d24f,industrial packing,completed,yam,yam_0_61,39.2,huangrongbo,good,,,prod,2026-09-03 08:02:03.260370+00:00,2026-09-03 11:01:37.724232+00:00,/nfs/data/sz_44/20260903/episode_20260903_080015_000_eceb203a.npy.mp4
01a06647-baa0-7bdc-bc7c-8daf152dc734,industrial packing,completed,yam,yam_0_61,38.3,huangrongbo,good,,,prod,2026-09-03 08:01:18.366335+00:00,2026-09-03 11:01:37.561021+00:00,/nfs/data/sz_44/20260903/episode_20260903_075932_000_a1608710.npy.mp4
01a06649-0a90-7fc0-aa16-237071f2dad4,industrial packing,completed,yam,yam_0_61,39.2,huangrongbo,good,,,prod,2026-09-03 08:02:48.107216+00:00,2026-09-03 11:01:37.461669+00:00,/nfs/data/sz_44/20260903/episode_20260903_080058_000_4da98447.npy.mp4
01a06649-b288-76b2-b92f-69aa0a5cc51d,industrial packing,completed,yam,yam_0_61,41.4,huangrongbo,good,,,prod,2026-09-03 08:03:32.829295+00:00,2026-09-03 11:01:37.101405+00:00,/nfs/data/sz_44/20260903/episode_20260903_080141_000_aae54292.npy.mp4
01a0664a-6250-7fa8-9e00-e9b61c6d24ed,industrial packing,completed,yam,yam_0_61,35.8,huangrongbo,good,,,prod,2026-09-03 08:04:12.658766+00:00,2026-09-03 11:01:37.064629+00:00,/nfs/data/sz_44/20260903/episode_20260903_080226_000_79fe115e.npy.mp4
01a0664a-faa8-7bec-9290-5145852fd05a,industrial packing,completed,yam,yam_0_61,39.9,huangrongbo,good,,,prod,2026-09-03 08:04:57.566737+00:00,2026-09-03 11:01:37.017260+00:00,/nfs/data/sz_44/20260903/episode_20260903_080305_000_ada3f969.npy.mp4
01a0664c-5650-7ed6-9f75-458d0cc7b4ef,industrial packing,completed,yam,yam_0_61,36.9,huangrongbo,good,,,prod,2026-09-03 08:06:21.882737+00:00,2026-09-03 11:01:36.757300+00:00,/nfs/data/sz_44/20260903/episode_20260903_080434_000_75b30c67.npy.mp4
01a0664b-a688-719d-a166-13d94f726676,industrial packing,completed,yam,yam_0_61,41.2,huangrongbo,good,,,prod,2026-09-03 08:05:42.299743+00:00,2026-09-03 11:01:36.539722+00:00,/nfs/data/sz_44/20260903/episode_20260903_080349_000_c37d1ac5.npy.mp4
01a0664e-2ef8-7ee8-b5ed-77e8c318f409,industrial packing,completed,yam,yam_0_61,37.4,huangrongbo,good,,,prod,2026-09-03 08:08:19.278301+00:00,2026-09-03 11:01:36.288991+00:00,/nfs/data/sz_44/20260903/episode_20260903_080635_000_76a4cb90.npy.mp4
01a0664c-f678-7a19-9e1b-e0fe962489ae,industrial packing,completed,yam,yam_0_61,39.1,huangrongbo,good,,,prod,2026-09-03 08:07:01.394564+00:00,2026-09-03 11:01:36.248506+00:00,/nfs/data/sz_44/20260903/episode_20260903_080515_000_33ccb65c.npy.mp4
01a0664d-9e70-70ce-a7cd-a21003efed45,industrial packing,completed,yam,yam_0_61,33.2,huangrongbo,good,,,prod,2026-09-03 08:07:39.946770+00:00,2026-09-03 11:01:36.173703+00:00,/nfs/data/sz_44/20260903/episode_20260903_080558_000_f2456d14.npy.mp4
01a0664e-d308-73ad-b184-4e57b589b19f,industrial packing,completed,yam,yam_0_61,41.8,huangrongbo,good,,,prod,2026-09-03 08:09:09.746846+00:00,2026-09-03 11:01:36.112069+00:00,/nfs/data/sz_44/20260903/episode_20260903_080717_000_6d891d5f.npy.mp4
01a0664f-8aa0-7923-acc1-6cfe946787da,industrial packing,completed,yam,yam_0_61,39.9,huangrongbo,good,,,prod,2026-09-03 08:09:54.112723+00:00,2026-09-03 11:01:35.913463+00:00,/nfs/data/sz_44/20260903/episode_20260903_080804_000_82e2eb25.npy.mp4
01a06650-3680-7140-a51e-293f1f78cb63,industrial packing,completed,yam,yam_0_61,37.1,huangrongbo,good,,,prod,2026-09-03 08:10:33.394666+00:00,2026-09-03 11:01:35.828184+00:00,/nfs/data/sz_44/20260903/episode_20260903_080848_000_60bbc2db.npy.mp4
01a06650-da90-70be-b652-9be9becd69b1,industrial packing,completed,yam,yam_0_61,40.9,huangrongbo,good,,,prod,2026-09-03 08:11:17.696387+00:00,2026-09-03 11:01:35.625104+00:00,/nfs/data/sz_44/20260903/episode_20260903_080930_000_3b894c69.npy.mp4
01a06655-3f90-7db7-bce0-043010b2a8b5,industrial packing,completed,yam,yam_0_61,37.7,huangrongbo,good,,,prod,2026-09-03 08:16:07.652787+00:00,2026-09-03 11:01:35.413085+00:00,/nfs/data/sz_44/20260903/episode_20260903_081418_000_deac5cb1.npy.mp4
01a06651-8a58-70cc-9e4a-01a01e08ce73,industrial packing,completed,yam,yam_0_61,39.5,huangrongbo,good,,,prod,2026-09-03 08:12:03.000709+00:00,2026-09-03 11:01:35.371045+00:00,/nfs/data/sz_44/20260903/episode_20260903_081015_000_b65fa31c.npy.mp4
01a06655-e3a0-73ec-90a6-4c86e898c0be,industrial packing,completed,yam,yam_0_61,37.7,huangrongbo,good,,,prod,2026-09-03 08:16:46.992172+00:00,2026-09-03 11:01:35.167676+00:00,/nfs/data/sz_44/20260903/episode_20260903_081500_000_ae377b76.npy.mp4
01a06656-83c8-7028-aa78-198ad5caf16f,industrial packing,completed,yam,yam_0_61,39.3,huangrongbo,good,,,prod,2026-09-03 08:17:31.333749+00:00,2026-09-03 11:01:34.870357+00:00,/nfs/data/sz_44/20260903/episode_20260903_081541_000_ab955719.npy.mp4
01a06659-2b78-7388-a165-6b75cc3dcebe,industrial packing,completed,yam,yam_0_61,39.6,huangrongbo,good,,,prod,2026-09-03 08:20:25.733647+00:00,2026-09-03 11:01:34.232978+00:00,/nfs/data/sz_44/20260903/episode_20260903_081835_000_7da0dc1c.npy.mp4
01a06657-3b60-798e-9e92-1bd05e87f9c3,industrial packing,completed,yam,yam_0_61,36.1,huangrongbo,good,,,prod,2026-09-03 08:18:15.685448+00:00,2026-09-03 11:01:34.228525+00:00,/nfs/data/sz_44/20260903/episode_20260903_081628_000_bd8bb5b5.npy.mp4
